Instances,Source,feature_n_tours,feature_n_legs,feature_n_position_used,feature_drive_min,feature_drive_max,feature_drive_mean,feature_drive_median,feature_drive_std,feature_drive_first_quantile,feature_drive_third_quartile,feature_diff_min,feature_diff_max,feature_diff_mean,feature_diff_median,feature_diff_std,feature_diff_first_quantile,feature_diff_third_quartile,feature_max_active_buses,feature_average_distance,feature_huge,feature_large,feature_medium,feature_small,feature_tiny,feature_max_num_legs_per_tour,feature_min_num_legs_per_tour,feature_mean_num_legs_per_tour,feature_median_num_legs_per_tour,feature_std_num_legs_per_tour,feature_1st_quantile_num_legs_per_tour,feature_3rd_quantile_num_legs_per_tour,feature_max_total_time_per_tour,feature_min_total_time_per_tour,feature_mean_total_time_per_tour,feature_median_total_time_per_tour,feature_std_total_time_per_tour,feature_1st_quantile_total_time_per_tour,feature_3rd_quantile_total_time_per_tour,feature_max_number_breaks_per_tour,feature_min_number_breaks_per_tour,feature_mean_number_breaks_per_tour,feature_median_number_breaks_per_tour,feature_std_number_breaks_per_tour,feature_1st_quantile_number_breaks_per_tour,feature_3rd_quantile_number_breaks_per_tour,feature_max_number_of_proper_breaks_per_tour,feature_min_number_of_proper_breaks_per_tour,feature_mean_number_of_proper_breaks_per_tour,feature_median_number_of_proper_breaks_per_tour,feature_std_number_of_proper_breaks_per_tour,feature_1st_quantile_number_of_proper_breaks_per_tour,feature_3rd_quantile_number_of_proper_breaks_per_tour,feature_max_proportion_of_large_legs_per_tour,feature_min_proportion_of_large_legs_per_tour,feature_mean_proportion_of_large_legs_per_tour,feature_median_proportion_of_large_legs_per_tour,feature_std_proportion_of_large_legs_per_tour,feature_1st_quantile_proportion_of_large_legs_per_tour,feature_3rd_quantile_proportion_of_large_legs_per_tour,feature_min_max_rro,feature_max_max_rro,feature_mean_max_rro,feature_median_max_rro,feature_std_max_rro,feature_min_min_rro,feature_max_min_rro,feature_mean_min_rro,feature_median_min_rro,feature_std_min_rro,feature_min_mean_rro,feature_max_mean_rro,feature_mean_mean_rro,feature_median_mean_rro,feature_std_mean_rro,feature_min_median_rro,feature_max_median_rro,feature_mean_median_rro,feature_median_median_rro,feature_std_median_rro,feature_min_std_rro,feature_max_std_rro,feature_mean_std_rro,feature_median_std_rro,feature_std_std_rro,algo_CMSA,algo_LNS
morningPeak_150_5,morningPeak,206,365,61,30,46,35.3835616438356,34.0,5.18276949549759,30,39,0,46,12.5097087378641,7.0,14.0773660830958,0,23,365,194.38762150367,1.0,0.0,0.0,0.0,0,4,1,1.77184466019417,2.0,0.731658241048912,1.0,2.0,169,30,78.121359223301,79.0,41.0820848926072,36.0,107.0,3,0,0.771844660194175,1.0,0.731658241048912,0.0,1.0,2,0,0.475728155339806,0.0,0.620752130607603,0.0,1.0,0,0,0.0,0,0.0,0,0,1,33,1.83606557377049,1.0,4.04961171127474,0,2,0.557377049180328,0.0,0.665904787265243,0.214285714285714,12.875,0.969002673101034,0.666666666666667,1.6136472332536,0.0,8.0,0.754098360655738,1.0,1.12942372807476,0.0,10.1911419870395,0.472941684244124,0.433012701892219,1.28425601378379,72024.0,71578.0
morningPeak_250_1,morningPeak,634,1003,75,29,43,34.5084745762712,34.0,4.66747490621014,30,39,0,40,10.8927444794953,0.0,13.6814080150913,0,22,1003,112.592105263158,1.0,0.0,0.0,0.0,0,3,1,1.58201892744479,1.0,0.743250402303983,1.0,2.0,175,29,69.4195583596215,42.0,43.1398649226708,36.0,95.0,2,0,0.582018927444795,0.0,0.743250402303983,0.0,1.0,2,0,0.541009463722397,0.0,0.723025707296784,0.0,1.0,0,0,0.0,0,0.0,0,0,1,131,3.2,1.0,14.8692075556612,0,5,0.226666666666667,0.0,0.664797379323622,0.166666666666667,35.2222222222222,1.02099811082164,0.5,3.98574354728866,0.0,18.5,0.64,0.0,2.13160346531275,0.0,35.1924164109188,0.941791163400277,0.493006648591635,3.98818382332813,170131.2,169653.8
morningPeak_250_2,morningPeak,340,642,24,18,55,34.1542056074766,33.0,11.8976511232495,23,45,0,56,14.7352941176471,6.0,17.4045444091469,0,29,642,142.277777777778,1.0,0.0,0.0,0.0,0,5,1,1.88823529411765,2.0,0.857069118594552,1.0,3.0,164,19,85.2911764705882,71.0,46.6304676191503,44.0,139.0,4,0,0.888235294117647,1.0,0.857069118594552,0.0,2.0,2,0,0.55,0.0,0.694833877734138,0.0,1.0,0,0,0.0,0,0.0,0,0,1,53,4.95833333333333,2.5,10.1056055676485,0,1,0.041666666666667,0.0,0.199826313471363,0.214285714285714,21.25,1.75467302305538,0.9375,4.07795234559245,0.0,14.5,1.375,1.0,2.76228317399454,0.410325903324145,15.7817141020866,1.51515865428031,0.846277662186612,2.99028604399198,117497.0,116051.2
morningPeak_250_3,morningPeak,588,957,65,23,43,31.6394984326019,31.0,6.61547432009849,25,38,0,52,12.6530612244898,0.0,15.5233653432909,0,24,957,222.736914600551,1.0,0.0,0.0,0.0,0,4,1,1.62755102040816,1.0,0.762016740434907,1.0,2.0,188,23,68.108843537415,43.0,42.2666268457881,35.0,89.0,3,0,0.627551020408163,0.0,0.762016740434907,0.0,1.0,3,0,0.498299319727891,0.0,0.67132509248162,0.0,1.0,0,0,0.0,0,0.0,0,0,1,101,3.29230769230769,2.0,12.2332750214928,0,4,0.138461538461538,0.0,0.604519467827338,0.153846153846154,30.9473684210526,0.995513838322245,0.4375,3.75791737144856,0.0,14.0,0.423076923076923,0.0,1.75900052309165,0.0,30.3860662046041,1.05723109384667,0.610285981808395,3.67188737892288,172680.0,172676.4
morningPeak_250_4,morningPeak,523,942,21,24,45,33.1836518046709,33.0,6.93977950158106,26,39,0,39,12.0133843212237,11.0,12.6890225445178,0,23,942,155.138321995465,1.0,0.0,0.0,0.0,0,4,1,1.80114722753346,2.0,0.838052134329178,1.0,2.0,176,24,77.3193116634799,71.0,43.3088793935543,39.0,104.5,3,0,0.801147227533461,1.0,0.838052134329178,0.0,1.0,3,0,0.575525812619503,0.0,0.736596911701354,0.0,1.0,0,0,0.0,0,0.0,0,0,2,85,7.33333333333333,4.0,17.3845397472071,0,3,0.142857142857143,0.0,0.63887656499994,0.636363636363636,29.0555555555556,2.60152318503159,1.29411764705882,5.92534107711272,0.0,18.0,1.92857142857143,1.0,3.63280592814489,0.705882352941176,25.4503268309558,2.20705560069534,1.07825310469549,5.20065456445496,162241.4,161822.2
morningPeak_250_5,morningPeak,417,763,68,30,46,35.6723460026212,34.0,5.32779827602917,30,40,0,46,13.8129496402878,9.0,14.9814761779301,0,27,763,195.736163459631,1.0,0.0,0.0,0.0,0,4,1,1.82973621103118,2.0,0.781855493010155,1.0,2.0,173,30,83.6187050359712,83.0,45.1913165748323,37.0,115.0,3,0,0.829736211031175,1.0,0.781855493010155,0.0,1.0,2,0,0.551558752997602,0.0,0.677032399556538,0.0,1.0,0,0,0.0,0,0.0,0,0,1,64,2.57352941176471,2.0,7.52704179153324,0,2,0.147058823529412,0.0,0.429250574097836,0.2,26.0625,0.983706999699646,0.516666666666667,3.08535754123729,0.0,22.0,0.720588235294118,0.0,2.6587568315424,0.0,18.2841076826297,0.814859544413684,0.610285981808395,2.1437567710944,138648.4,136974.6
morningPeak_50_1,morningPeak,100,163,43,29,43,34.4233128834356,34.0,4.77197301418567,29,37,0,40,12.71,14.0,13.6398643688271,0,24,163,122.329293628809,1.0,0.0,0.0,0.0,0,4,1,1.63,2.0,0.702210794562431,1.0,2.0,178,29,71.78,74.5,40.5414799927186,36.0,94.25,3,0,0.63,1.0,0.70221079456243,0.0,1.0,3,0,0.56,0.0,0.697423830966508,0.0,1.0,0,0,0.0,0,0.0,0,0,1,22,1.58139534883721,1.0,3.16398746167756,0,2,0.790697674418605,1.0,0.552294980792461,0.133333333333333,5.55555555555556,1.01696197858989,1.0,0.806908935245434,0.0,3.0,0.906976744186046,1.0,0.59313724394683,0.0,5.53997816103018,0.264538138317241,0.0,0.844292986460762,36651.0,36354.4
morningPeak_50_2,morningPeak,53,97,17,18,55,34.5567010309278,34.0,11.7797389152144,25,45,0,55,19.3207547169811,12.0,19.1407631646375,0,33,97,134.347222222222,1.0,0.0,0.0,0.0,0,4,1,1.83018867924528,2.0,0.71995411427694,1.0,2.0,155,26,86.0377358490566,75.0,43.290576892712,46.0,132.0,3,0,0.830188679245283,1.0,0.71995411427694,0.0,1.0,2,0,0.547169811320755,0.0,0.63144152945968,0.0,1.0,0,0,0.0,0,0.0,0,0,1,9,1.76470588235294,1.0,1.86387994326528,0,2,0.470588235294118,0.0,0.605625302411,0.3,3.3125,0.903031853767148,0.75,0.73163154738937,0.0,3.0,0.764705882352941,1.0,0.788103588645545,0.0,2.7321866242993,0.459157562271071,0.471404520791032,0.634843066341563,20531.4,20530.0
morningPeak_50_3,morningPeak,131,217,52,23,43,31.6497695852535,32.0,6.83356533255389,24,38,0,47,13.030534351145,11.0,14.4976644243226,0,23,217,217.694674012856,1.0,0.0,0.0,0.0,0,3,1,1.65648854961832,2.0,0.674180218803652,1.0,2.0,165,23,68.6946564885496,67.0,38.1545457417575,38.0,91.0,2,0,0.656488549618321,1.0,0.674180218803652,0.0,1.0,2,0,0.488549618320611,0.0,0.646380553588292,0.0,1.0,0,0,0.0,0,0.0,0,0,1,20,1.48076923076923,1.0,2.62011732426229,0,2,0.673076923076923,1.0,0.579162321014446,0.111111111111111,6.89473684210526,0.934450467403254,1.0,0.946612522189551,0.0,5.0,0.855769230769231,1.0,0.792613365232736,0.0,5.40851898049058,0.288462950397866,0.0,0.761539466447284,33165.0,33051.0
morningPeak_50_4,morningPeak,71,118,16,24,45,32.6440677966102,32.0,6.71770418779553,26,38,0,38,10.5352112676056,0.0,13.1211376459658,0,22,118,189.68253968254,1.0,0.0,0.0,0.0,0,4,1,1.66197183098592,1.0,0.838235268527691,1.0,2.0,163,31,68.5915492957746,44.0,39.9466466236269,37.5,83.0,3,0,0.661971830985916,0.0,0.838235268527691,0.0,1.0,2,0,0.47887323943662,0.0,0.689134074519722,0.0,1.0,0,0,0.0,0,0.0,0,0,1,14,2.25,1.0,3.09232921921325,0,2,0.375,0.0,0.59947894041409,0.2,3.94444444444444,0.910839507714508,0.583333333333333,0.897517250273126,0.0,2.0,0.65625,0.75,0.678204200444085,0.0,4.50274264843381,0.643578537697338,0.489755452001077,1.03496738045484,34567.8,33920.4
morningPeak_50_5,morningPeak,46,88,27,30,46,36.0113636363636,35.0,5.54423188831464,30,41,0,45,12.9347826086957,9.0,13.5283955376204,0,24,88,206.56774449514,1.0,0.0,0.0,0.0,0,4,1,1.91304347826087,2.0,0.8028776222878,1.0,2.0,162,31,86.3913043478261,80.0,43.4183282581614,42.5,117.75,3,0,0.91304347826087,1.0,0.8028776222878,0.0,1.0,2,0,0.521739130434783,0.0,0.714420727180651,0.0,1.0,0,0,0.0,0,0.0,0,0,1,7,1.37037037037037,1.0,1.15944265499989,0,2,0.777777777777778,1.0,0.628539361054709,0.166666666666667,2.875,1.01379392212726,1.0,0.588853362384292,0.0,2.5,0.962962962962963,1.0,0.622508752369319,0.0,1.89983551919633,0.217213887990043,0.0,0.403058333778654,26356.0,25608.8
numStations_100_1,numStations,318,621,234,26,44,33.1964573268921,33.0,6.12957669638308,26,38,0,37,16.622641509434,18.0,13.0678823936831,0,28,621,170.032146,1.0,0.0,0.0,0.0,0,4,1,1.95283018867925,2.0,0.793631199360306,1.0,3.0,181,26,88.1163522012579,85.0,44.7504153021224,40.0,135.5,3,0,0.952830188679245,1.0,0.793631199360306,0.0,2.0,3,0,0.905660377358491,1.0,0.79931143976439,0.0,1.75,0,0,0.0,0,0.0,0,0,1,46,1.28632478632479,1.0,2.94378690883007,0,3,0.982905982905983,1.0,0.42331427340307,0.117647058823529,16.7368421052632,1.08637645847944,1.0,1.07897168364069,0.0,11.0,1.05555555555556,1.0,0.747582364835291,0.0,11.1063855756054,0.09773583539326,0.0,0.735497690061559,108754.4,107251.8
numStations_100_2,numStations,327,640,244,29,57,40.2328125,40.0,9.38402157072562,30,48,0,31,9.09480122324159,7.0,9.27824412005383,0,16,640,164.628058,1.0,0.0,0.0,0.0,0,4,1,1.95718654434251,2.0,0.819115304845661,1.0,2.0,195,32,91.4311926605505,87.0,41.3721900506456,53.0,106.5,3,0,0.923547400611621,1.0,0.799634253196223,0.0,1.0,2,0,0.391437308868502,0.0,0.590174453203079,0.0,1.0,0,0,0.0,0,0.0,0,0,1,42,1.23360655737705,1.0,2.62685096820077,0,2,0.942622950819672,1.0,0.368852459016393,0.133333333333333,17.2105263157895,1.04891426041124,1.0,1.07785794270746,0.0,11.0,1.00409836065574,1.0,0.729911014224225,0.0,12.467131301181,0.106866496297108,0.0,0.807903748998682,121226.8,117318.4
numStations_100_3,numStations,267,559,227,25,47,33.3166368515206,33.0,7.06536758425783,26,39,0,40,13.7602996254682,11.0,12.1911521879814,2,23,559,145.003352,1.0,0.0,0.0,0.0,0,4,1,2.0936329588015,2.0,0.831629365078749,2.0,3.0,169,27,89.7415730337079,83.0,40.6185862025146,59.0,131.5,3,0,1.0936329588015,1.0,0.831629365078749,1.0,2.0,3,0,0.659176029962547,1.0,0.713657611352893,0.0,1.0,0,0,0.0,0,0.0,0,0,1,34,1.22907488986784,1.0,2.20140934606196,0,3,0.960352422907489,1.0,0.433422867885422,0.142857142857143,16.6875,1.07682210716352,1.0,1.09607290284,0.0,14.5,1.05506607929515,1.0,0.975609318266812,0.0,10.7744996983619,0.104997322720456,0.0,0.726377601369313,92019.2,91291.4
numStations_100_4,numStations,284,550,217,17,56,33.3690909090909,33.0,12.6608971781376,21,44,0,38,16.5176056338028,19.0,12.7509889110873,0,27,550,221.473794,1.0,0.0,0.0,0.0,0,4,1,1.93661971830986,2.0,0.780166005559654,1.0,3.0,166,25,87.830985915493,76.5,41.6868729686122,51.75,134.0,3,0,0.936619718309859,1.0,0.780166005559654,0.0,2.0,3,0,0.887323943661972,1.0,0.770024615934459,0.0,1.0,0,0,0.0,0,0.0,0,0,1,36,1.20276497695853,1.0,2.3760307886935,0,2,0.91705069124424,1.0,0.336058150295014,0.166666666666667,16.7058823529412,1.03593091195422,1.0,1.09533114575777,0.0,14.0,1.00921658986175,1.0,0.935676809233658,0.0,11.870699002573,0.106980593061593,0.0,0.814526588562681,113996.8,112965.0
numStations_100_5,numStations,294,574,227,24,42,30.6393728222997,30.0,5.66890629322376,25,35,0,48,15.765306122449,13.0,14.804945639295,0,26,574,178.70782,1.0,0.0,0.0,0.0,0,4,1,1.95238095238095,2.0,0.82341030789479,1.0,3.0,180,24,83.2040816326531,77.0,45.7068355202178,38.0,120.5,3,0,0.952380952380952,1.0,0.82341030789479,0.0,2.0,3,0,0.72108843537415,1.0,0.77619614013566,0.0,1.0,0,0,0.0,0,0.0,0,0,1,49,1.2863436123348,1.0,3.18475696705404,0,2,0.969162995594714,1.0,0.343499360169479,0.181818181818182,17.2941176470588,1.07783990648722,1.0,1.1156358680631,0.0,12.0,1.0374449339207,1.0,0.803164770049574,0.0,13.037343223951,0.107579358703479,0.0,0.872598438643911,126979.4,125614.8
numStations_150_1,numStations,513,1018,346,26,44,32.9037328094302,32.0,6.1510589609581,26,38,0,37,16.9395711500975,19.0,12.729846029432,0,28,1018,170.720164,1.0,0.0,0.0,0.0,0,4,1,1.98440545808967,2.0,0.804319774431388,1.0,3.0,197,26,89.6432748538012,84.0,45.5281272292462,42.0,139.0,3,0,0.984405458089669,1.0,0.804319774431388,0.0,2.0,3,0,0.935672514619883,1.0,0.803109445618849,0.0,2.0,0,0,0.0,0,0.0,0,0,1,73,1.3121387283237,1.0,3.87234489210522,0,2,0.864161849710983,1.0,0.494523788379163,0.125,27.0,1.01982687304007,1.0,1.44725962401084,0.0,22.0,0.98121387283237,1.0,1.21244496946022,0.0,19.8573862699421,0.157745761800746,0.0,1.08113596493573,169715.2,168732.6
numStations_150_2,numStations,494,949,329,29,57,39.0263435194942,37.0,9.215505638021,29,47,0,31,9.27327935222672,6.0,9.73932585927883,0,17,949,163.101198,1.0,0.0,0.0,0.0,0,4,1,1.92105263157895,2.0,0.797162290802626,1.0,2.0,192,30,87.6801619433198,83.0,41.4627647596278,51.0,115.5,3,0,0.884615384615385,1.0,0.78758468077975,0.0,1.0,3,0,0.41497975708502,0.0,0.626553372941907,0.0,1.0,0,0,0.0,0,0.0,0,0,1,79,1.34042553191489,1.0,4.3002340858124,0,3,0.914893617021277,1.0,0.485713905299409,0.142857142857143,26.0,1.05174759791856,1.0,1.42626271672155,0.0,14.0,0.992401215805471,1.0,0.836534687143859,0.0,21.6891920695903,0.14760224902677,0.0,1.20485393991025,169413.2,162652.4
numStations_150_3,numStations,441,902,355,25,47,33.1906873614191,32.0,7.20858088185151,25,40,0,40,12.8707482993197,10.0,12.1857908270044,0,22,902,148.608762,1.0,0.0,0.0,0.0,0,4,1,2.0453514739229,2.0,0.837192385069291,1.0,3.0,179,27,86.9659863945578,80.0,42.638502869764,45.0,134.0,3,0,1.0453514739229,1.0,0.837192385069291,0.0,2.0,2,0,0.612244897959184,0.0,0.700977415363995,0.0,1.0,0,0,0.0,0,0.0,0,0,1,64,1.25633802816901,1.0,3.34734422348908,0,3,0.935211267605634,1.0,0.416253779426837,0.133333333333333,27.5625,1.05767663869777,1.0,1.44548938455282,0.0,21.0,1.02112676056338,1.0,1.12661970950594,0.0,19.4356912341702,0.118884319750181,0.0,1.04127838999679,147388.6,145787.8
numStations_150_4,numStations,520,960,339,17,56,34.0645833333333,34.0,12.4128627772319,23,45,0,38,15.9576923076923,18.0,13.4024301205451,0,27,960,216.136324,0.854166666666667,0.145833333333333,0.0,0.0,0,3,1,1.84615384615385,2.0,0.74639171466193,1.0,2.0,172,20,83.9788461538462,75.0,39.7338928979088,47.0,121.25,2,0,0.846153846153846,1.0,0.74639171466193,0.0,1.0,2,0,0.805769230769231,1.0,0.745992746288322,0.0,1.0,0,0,0.0,0,0.0,0,0,1,81,1.28318584070796,1.0,4.34188428818099,0,4,0.884955752212389,1.0,0.462496988226766,0.133333333333333,28.8888888888889,1.02590303010657,1.0,1.54836470288726,0.0,21.0,0.982300884955752,1.0,1.15456488542653,0.0,20.5585583392332,0.135764737573803,0.0,1.12437057927413,156621.6,154954.4
numStations_150_5,numStations,496,998,358,24,42,31.3627254509018,31.0,5.94199528801388,25,36,0,48,16.9415322580645,16.0,14.7595857613191,0,28,998,178.469186,1.0,0.0,0.0,0.0,0,4,1,2.01209677419355,2.0,0.827851157528847,1.0,3.0,180,24,88.2036290322581,80.5,46.3271247416686,39.0,136.25,3,0,1.01209677419355,1.0,0.827851157528847,0.0,2.0,2,0,0.784274193548387,1.0,0.761891400045347,0.0,1.0,0,0,0.0,0,0.0,0,0,1,79,1.29329608938547,1.0,4.12114180855086,0,2,0.85195530726257,1.0,0.487708217344273,0.133333333333333,29.1764705882353,1.00099597749532,1.0,1.53869012980836,0.0,20.0,0.937150837988827,1.0,1.10715788674717,0.0,20.0124528705552,0.153227460495752,0.0,1.06818286874646,147714.6,146327.6
numStations_250_1,numStations,889,1744,543,26,44,33.0217889908257,32.0,6.01017734030346,26,38,0,37,16.8346456692913,19.0,12.7554965285989,0,28,1744,168.021258,1.0,0.0,0.0,0.0,0,4,1,1.96175478065242,2.0,0.776988839303953,1.0,3.0,184,26,88.392575928009,86.0,43.6915766554886,42.0,133.0,3,0,0.961754780652418,1.0,0.776988839303953,0.0,2.0,3,0,0.90326209223847,1.0,0.768971191162236,0.0,1.0,0,0,0.0,0,0.0,0,0,1,137,1.32965009208103,1.0,5.83442388651264,0,13,0.771639042357274,1.0,0.740418528367387,0.111111111111111,46.7894736842105,0.944324191808498,1.0,2.00912029977453,0.0,34.0,0.872007366482505,1.0,1.50527281471596,0.0,31.3042437805222,0.198227174635611,0.0,1.35404869896124,336059.8,320932.8
numStations_250_2,numStations,847,1577,468,29,57,40.4426125554851,40.0,9.43640249759185,30,49,0,31,8.9775678866588,6.0,9.90167563543814,0,17,1577,167.53242,1.0,0.0,0.0,0.0,0,4,1,1.86186540731995,2.0,0.791661272908398,1.0,2.0,191,30,88.0165289256198,84.0,42.0147521260819,50.5,113.0,3,0,0.832349468713105,1.0,0.786690964497066,0.0,1.0,2,0,0.430932703659976,0.0,0.640717538994077,0.0,1.0,0,0,0.0,0,0.0,0,0,1,113,1.34615384615385,1.0,5.17636044236902,0,3,0.803418803418803,1.0,0.54285280369916,0.125,44.5789473684211,1.00496006198728,1.0,2.05885696334901,0.0,29.0,0.935897435897436,1.0,1.38988787215837,0.0,32.3798439407729,0.199252034306535,0.0,1.50479161082163,323363.8,288006.8
numStations_250_3,numStations,685,1452,492,25,47,33.2362258953168,32.0,7.25613516976247,25,40,0,40,14.3386861313869,13.0,12.2443149219867,3,23,1452,149.790652,1.0,0.0,0.0,0.0,0,4,1,2.11970802919708,2.0,0.799802842134171,2.0,3.0,175,25,90.9094890510949,84.0,41.1232150380706,63.0,135.0,3,0,1.11970802919708,1.0,0.799802842134171,1.0,2.0,3,0,0.662773722627737,1.0,0.713888017887415,0.0,1.0,0,0,0.0,0,0.0,0,0,1,88,1.3109756097561,1.0,3.92910257128333,0,9,0.865853658536585,1.0,0.664345055349941,0.125,42.8125,1.03136664036054,1.0,1.93704910356458,0.0,37.5,0.978658536585366,1.0,1.72912985932075,0.0,26.4414890607545,0.17500055323199,0.0,1.20447660662838,248803.2,241715.8
numStations_250_4,numStations,811,1561,485,17,56,33.3555413196669,33.0,12.5073117517963,21,44,0,38,17.3612823674476,19.0,13.5231064195126,0,29,1561,221.625332,1.0,0.0,0.0,0.0,0,4,1,1.92478421701603,2.0,0.769655580759217,1.0,2.0,178,28,87.6991368680641,79.0,41.7618252543735,49.0,133.0,3,0,0.92478421701603,1.0,0.769655580759217,0.0,1.0,3,0,0.887792848335388,1.0,0.760288371858261,0.0,1.0,0,0,0.0,0,0.0,0,0,1,117,1.34226804123711,1.0,5.26595435494461,0,6,0.802061855670103,1.0,0.583268321030901,0.125,45.0555555555556,0.993098333005853,1.0,2.04447353669681,0.0,33.0,0.925773195876289,1.0,1.54073742891141,0.0,32.0407244720115,0.202313445999855,0.0,1.46400935568102,285984.2,272828.8
numStations_250_5,numStations,811,1566,480,24,42,31.2982120051086,31.0,5.90223321771776,25,36,0,48,16.3316892725031,14.0,15.1807756773928,0,28,1566,172.851606,1.0,0.0,0.0,0.0,0,4,1,1.93094944512947,2.0,0.811548252341312,1.0,3.0,180,24,83.6140567200986,77.0,44.7023613407276,38.0,131.5,3,0,0.93094944512947,1.0,0.811548252341312,0.0,2.0,3,0,0.715166461159063,1.0,0.747542997643909,0.0,1.0,0,0,0.0,0,0.0,0,0,1,128,1.38958333333333,1.0,5.79477996358696,0,3,0.7875,1.0,0.559622268439466,0.133333333333333,47.7058823529412,1.00638759507785,1.0,2.17328620270589,0.0,36.0,0.933333333333333,1.0,1.68007109637922,0.0,32.4830538731711,0.21660202088706,0.0,1.49305204930525,259637.8,253821.4
numStations_50_1,numStations,156,305,128,26,44,33.1213114754098,33.0,6.2233066629418,26,39,0,37,17.5576923076923,20.0,12.5535981074665,0,28,305,169.333132,1.0,0.0,0.0,0.0,0,4,1,1.95512820512821,2.0,0.736789194340402,1.0,2.0,175,26,88.4038461538462,87.0,41.9843955820087,43.0,109.75,3,0,0.955128205128205,1.0,0.736789194340402,0.0,1.0,3,0,0.916666666666667,1.0,0.742123886725029,0.0,1.0,0,0,0.0,0,0.0,0,0,1,21,1.21875,1.0,1.77190531279185,0,2,0.9921875,1.0,0.31859294537662,0.166666666666667,8.21052631578947,1.06911125469925,1.0,0.689282519613324,0.0,7.0,1.046875,1.0,0.610575740080623,0.0,5.50195130331452,0.071914922063657,0.0,0.494816521358645,44205.2,43904.0
numStations_50_2,numStations,163,307,113,29,57,40.3941368078176,39.0,9.52201451433735,31,49,0,31,7.2760736196319,3.0,8.79716096392779,0,14,307,169.246366,1.0,0.0,0.0,0.0,0,4,1,1.88343558282209,2.0,0.888872160798765,1.0,2.0,185,33,86.7546012269939,80.0,43.405929880229,51.0,96.0,3,0,0.871165644171779,1.0,0.894065226369825,0.0,1.0,2,0,0.319018404907975,0.0,0.561609447428015,0.0,1.0,0,0,0.0,0,0.0,0,0,1,20,1.29203539823009,1.0,1.79813775806445,0,2,1.00884955752212,1.0,0.282077477000163,0.133333333333333,9.05555555555556,1.13441494591937,1.0,0.798174696594533,0.0,6.5,1.10619469026549,1.0,0.589177195252358,0.0,6.5018990578157,0.107839966452179,0.0,0.621781833160789,46495.2,45921.8
numStations_50_3,numStations,140,292,131,25,47,33.3287671232877,32.0,7.28726567004171,26,40,0,40,13.5357142857143,13.0,11.6713389575157,3,22,292,149.738924,1.0,0.0,0.0,0.0,0,4,1,2.08571428571429,2.0,0.788177955664784,2.0,3.0,161,27,88.7357142857143,84.5,40.7729971417158,61.75,128.25,3,0,1.08571428571429,1.0,0.788177955664784,1.0,2.0,2,0,0.635714285714286,1.0,0.69908832760669,0.0,1.0,0,0,0.0,0,0.0,0,0,1,20,1.20610687022901,1.0,1.66562716451617,0,2,1.01526717557252,1.0,0.326553429560419,0.133333333333333,8.75,1.08169866604981,1.0,0.731223597722819,0.0,7.0,1.06488549618321,1.0,0.603415680167562,0.0,4.93077073082901,0.059447838727833,0.0,0.437210199015086,48654.6,48216.4
numStations_50_4,numStations,138,283,121,17,56,33.3180212014134,33.0,12.5119558500618,22,44,0,38,17.7826086956522,20.0,12.8428286707863,0,28,283,217.252392,1.0,0.0,0.0,0.0,0,4,1,2.05072463768116,2.0,0.836854564340037,1.0,3.0,175,29,94.6014492753623,85.0,43.2745766404115,54.0,141.75,3,0,1.05072463768116,1.0,0.836854564340037,0.0,2.0,3,0,0.985507246376812,1.0,0.825196570752856,0.0,2.0,0,0,0.0,0,0.0,0,0,1,15,1.19834710743802,1.0,1.28962698630804,0,3,1.02479338842975,1.0,0.395487144264641,0.133333333333333,8.11764705882353,1.08742238693624,1.0,0.714001044180017,0.0,7.0,1.06198347107438,1.0,0.647851656107967,0.0,3.83301989591645,0.062496641194539,0.0,0.363997959360329,46437.4,45724.0
numStations_50_5,numStations,144,283,111,24,42,31.3109540636042,31.0,6.08788289728332,25,37,0,47,16.2847222222222,15.0,14.7632535532787,0,28,283,176.338422,1.0,0.0,0.0,0.0,0,4,1,1.96527777777778,2.0,0.836769535877615,1.0,3.0,172,28,84.8819444444444,75.5,45.7559189443438,38.0,135.75,3,0,0.965277777777778,1.0,0.836769535877615,0.0,2.0,2,0,0.763888888888889,1.0,0.790447404174011,0.0,1.0,0,0,0.0,0,0.0,0,0,1,24,1.28828828828829,1.0,2.18259861396517,0,2,0.981981981981982,1.0,0.379235408645931,0.153846153846154,8.47058823529412,1.07853305794482,1.0,0.776545855282969,0.0,6.0,1.04054054054054,1.0,0.600807021584546,0.0,6.45452551733892,0.099067069141266,0.0,0.620092244908598,57182.6,56793.6
shortLeg_100_1,shortLeg,315,857,77,5,15,9.64760793465578,10.0,3.21961201273732,7,13,0,44,21.4126984126984,21.0,13.1291931117715,12,32,857,196.995397764629,1.0,0.0,0.0,0.0,0,9,1,2.72063492063492,2.0,1.41131017932721,2.0,3.0,158,5,66.2603174603175,60.0,41.4944882156675,38.5,89.0,8,0,1.72063492063492,1.0,1.41131017932721,1.0,2.0,5,0,1.23809523809524,1.0,1.04675288868831,1.0,2.0,0,0,0.0,0,0.0,0,0,1,50,2.76623376623377,2.0,5.50300060745164,0,4,0.103896103896104,0.0,0.498944745773988,0.2,18.5294117647059,0.904177826036115,0.647058823529412,2.04807595140267,0.0,10.0,0.577922077922078,0.0,1.22226353531974,0.0,14.6613443210723,0.900402290986871,0.695970545353753,1.6016050643853,90084.4,93361.75
